,nextcube,v54,v70,v104,v114,v32,v102_prime,v62,i12,v82_prime,v74_prime,v86,v64,v46,v56,v50_prime,v42,v68_prime,v52_prime,v86_prime,v28_prime,i8,v94_prime,v26,v26_prime,v58,v42_prime,v98,v110,v68,v106_prime,v110_prime,v34,v28,v40_prime,v62_prime,v100,v98_prime,v60_prime,v94,v46_prime,v84_prime,v114_prime,v38_prime,i4,v54_prime,i18,v80_prime,v88_prime,v56_prime,v112,v74,v102,v92_prime,v72,v30_prime,v90_prime,v36_prime,i24,v100_prime,v90,i20,v76,v44,v48,v96_prime,v104_prime,v50,v84,i14,v78_prime,i2,v82,v66,v78,v64_prime,v30,v70_prime,v108,v112_prime,v96,v108_prime,v36,i16,v34_prime,v92,v38,v32_prime,v52,v76_prime,v58_prime,v72_prime,v44_prime,v66_prime,v106,v60,i10,i6,v88,v40,v48_prime,i22,v80
348,texas.two_proc^5.E_348.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,1,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,0.0,1.0,1.0,1,1,1.0,1.0
349,texas.two_proc^5.E_349.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,1,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,1,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,1,1,1.0,1.0
350,texas.two_proc^5.E_350.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,1,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,1,0.0,1,0.0,0,0,1.0,1,0,1,0.0,1,0,1,0,0.0,1,0,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,1.0
351,texas.two_proc^5.E_351.smt2,0,0,0,0,0,1,1.0,0.0,1,1,0.0,0,1,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,1,0.0,1,0.0,0,0,1.0,1,0,1,0.0,1,0,1,0,0.0,1,0,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,1.0
352,texas.two_proc^5.E_352.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
353,texas.two_proc^5.E_353.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
354,texas.two_proc^5.E_354.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
355,texas.two_proc^5.E_355.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
356,texas.two_proc^5.E_356.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
357,texas.two_proc^5.E_357.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
358,texas.two_proc^5.E_358.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
359,texas.two_proc^5.E_359.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
360,texas.two_proc^5.E_360.smt2,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
361,texas.two_proc^5.E_361.smt2,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
362,texas.two_proc^5.E_362.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
363,texas.two_proc^5.E_363.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
364,texas.two_proc^5.E_364.smt2,0,0,0,0,0,1,1.0,0.0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,0.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,0.0,1,1,1,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,1,1,1.0,1.0
365,texas.two_proc^5.E_365.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
366,texas.two_proc^5.E_366.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
367,texas.two_proc^5.E_367.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
368,texas.two_proc^5.E_368.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
369,texas.two_proc^5.E_369.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,1.0
370,texas.two_proc^5.E_370.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
371,texas.two_proc^5.E_371.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
372,texas.two_proc^5.E_372.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
373,texas.two_proc^5.E_373.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
374,texas.two_proc^5.E_374.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
375,texas.two_proc^5.E_375.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
376,texas.two_proc^5.E_376.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
377,texas.two_proc^5.E_377.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
378,texas.two_proc^5.E_378.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,1.0
379,texas.two_proc^5.E_379.smt2,0,0,0,0,0,1,1.0,0.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
380,texas.two_proc^5.E_380.smt2,0,0,0,1,0,1,0.0,0.0,1,1,0.0,0,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,1,0.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,0,0.0,1,0,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,0.0,1.0
381,texas.two_proc^5.E_381.smt2,0,0,0,0,0,1,0.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,0.0,0,0,0.0,1,0,1,0.0,1,0,1,0,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,0.0
382,texas.two_proc^5.E_382.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
383,texas.two_proc^5.E_383.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,1.0
384,texas.two_proc^5.E_384.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
385,texas.two_proc^5.E_385.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,0.0,0,0,0.0,1,1,0.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,0.0,1.0
386,texas.two_proc^5.E_386.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0.0,1,1,0.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,0.0,1.0
387,texas.two_proc^5.E_387.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
388,texas.two_proc^5.E_388.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,0.0,1,0,0.0,1,1,0.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,0.0,1.0
389,texas.two_proc^5.E_389.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,1,1,1,1,1,0.0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,0,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
390,texas.two_proc^5.E_390.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
391,texas.two_proc^5.E_391.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
392,texas.two_proc^5.E_392.smt2,1,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,1.0
393,texas.two_proc^5.E_393.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
394,texas.two_proc^5.E_394.smt2,1,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,1.0
395,texas.two_proc^5.E_395.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
396,texas.two_proc^5.E_396.smt2,1,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
397,texas.two_proc^5.E_397.smt2,1,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
